0027e1561f0f00b53e176567b08dc84f387197df	4279aba0-1bde-40a9-8fb2-c63d165dc554	delerium	5
0027e1561f0f00b53e176567b08dc84f387197df	c4237bd8-b11a-4f22-b0b7-29beca7daab9	dispatch	5
0027e1561f0f00b53e176567b08dc84f387197df	cf66ee44-360b-445e-bfb8-e20e69325742	donavon frankenreiter	5
0027e1561f0f00b53e176567b08dc84f387197df	a12f80e7-3926-44ac-b843-f4c6663549c9	feadz	5
0027e1561f0f00b53e176567b08dc84f387197df	16231a34-9ccd-410e-8690-f74e98fe16a4	juno reactor	5
0027e1561f0f00b53e176567b08dc84f387197df	eb6de5f6-98f8-4b5a-bfdc-f87fa4936baa	kavinsky	5
0027e1561f0f00b53e176567b08dc84f387197df	a4a3048f-3968-4848-9f53-94e3d4f88b53	mr. oizo	5
0027e1561f0f00b53e176567b08dc84f387197df	18b23026-ed29-445a-9bb4-4e86598ab5a9	mylène farmer	5
0027e1561f0f00b53e176567b08dc84f387197df	a066b730-3809-4b39-a091-2297d40b51db	mylo	5
0027e1561f0f00b53e176567b08dc84f387197df	1c70a3fc-fa3c-4be1-8b55-c3192db8a884	röyksopp	5
0027e1561f0f00b53e176567b08dc84f387197df	f6f2326f-6b25-4170-b89d-e235b25508e8	sigur rós	5
0027e1561f0f00b53e176567b08dc84f387197df		thalassa	5
0027e1561f0f00b53e176567b08dc84f387197df	9302d0ef-c498-4f80-8098-b4b096889b0f	the mfa	5
0027e1561f0f00b53e176567b08dc84f387197df	122a2714-24f8-4046-a532-64064b5076d2	thomas bangalter	5
0027e1561f0f00b53e176567b08dc84f387197df	aabb1d9f-be12-45b3-a84d-a1fc3e8181fd	tiësto	5
0027e1561f0f00b53e176567b08dc84f387197df	1f064e2d-aa55-4631-8f62-e2c14bbe1f4e	vitalic	5
0027e1561f0f00b53e176567b08dc84f387197df	332228ce-fe8c-4a5e-90e0-e1361553e5ff	amos lee	4
0027e1561f0f00b53e176567b08dc84f387197df	28cbf94d-0700-4095-a188-37e373b069a7	basement jaxx	4
0027e1561f0f00b53e176567b08dc84f387197df	88e2147d-0332-46f6-85b2-b5f463ba957b	bt	4
0027e1561f0f00b53e176567b08dc84f387197df	04af2581-6692-4f14-a7fe-151a36f20368	cascada	4
0027e1561f0f00b53e176567b08dc84f387197df	07e748f1-075e-428d-85dc-ce3be434e906	dave matthews band	4
0027e1561f0f00b53e176567b08dc84f387197df	329f95db-f02e-40bf-a5f7-0dea11529ce3	enter shikari	4
0027e1561f0f00b53e176567b08dc84f387197df	dbf7c761-e332-467b-b4d9-aafe06bbcf8f	g. love & special sauce	4
0027e1561f0f00b53e176567b08dc84f387197df	0fe15202-5843-49ab-b1f7-7d98b386b893	golden boy with miss kittin	4
0027e1561f0f00b53e176567b08dc84f387197df	90ec36e0-5597-4bbb-8e03-12d4d1f18863	ida corr vs. fedde le grand	4
0027e1561f0f00b53e176567b08dc84f387197df	63011a8d-0117-4f7e-9991-1ef1f337ff70	klaxons	4
0027e1561f0f00b53e176567b08dc84f387197df	951d2103-9c7d-4849-ae60-88bf6aa4790b	kt tunstall	4
0027e1561f0f00b53e176567b08dc84f387197df	2aaf7396-6ab8-40f3-9776-a41c42c8e26b	lcd soundsystem	4
0027e1561f0f00b53e176567b08dc84f387197df	c954d136-c7fd-4fd9-8bb0-fb0491fc6a02	nena	4
0027e1561f0f00b53e176567b08dc84f387197df	a555a773-c6a9-456b-a33c-6d4da9bce18d	surkin	4
0027e1561f0f00b53e176567b08dc84f387197df	0e9d0de0-db26-4204-b141-3fe2ddb06ea4	teenage bad girl	4
0027e5c1f880965e1aabd56609fd88c21f326e6e	37c78aeb-d196-42b5-b991-6afb4fc9bc2e	dead kennedys	771
0027e5c1f880965e1aabd56609fd88c21f326e6e	07eb40a2-2914-439c-a01d-15a685b84ddf	the specials	626
0027e5c1f880965e1aabd56609fd88c21f326e6e	5f58803e-8c4c-478e-8b51-477f38483ede	madness	501
0027e5c1f880965e1aabd56609fd88c21f326e6e	8f92558c-2baa-4758-8c38-615519e9deda	the clash	283
0027e5c1f880965e1aabd56609fd88c21f326e6e	a9044915-8be3-4c7e-b11f-9e2d2ea0a91e	megadeth	253
0027e5c1f880965e1aabd56609fd88c21f326e6e	57961a97-3796-4bf7-9f02-a985a8979ae9	motörhead	246
0027e5c1f880965e1aabd56609fd88c21f326e6e	ce7bba8b-026b-4aa6-bddb-f98ed6d595e4	napalm death	245
0027e5c1f880965e1aabd56609fd88c21f326e6e	109958eb-a335-4c5e-907e-597ff4c6af46	creedence clearwater revival	239
0027e5c1f880965e1aabd56609fd88c21f326e6e	ccce2053-7007-4c36-b1e7-f8fcf5023a12	dexys midnight runners	232
0027e5c1f880965e1aabd56609fd88c21f326e6e	22995eba-1238-4b4f-a937-ac2c5767ab9f	circle jerks	151
0027e5c1f880965e1aabd56609fd88c21f326e6e	4dc776c2-a16e-46d8-8a81-8c63804f373f	ena pá 2000	111
0027e5c1f880965e1aabd56609fd88c21f326e6e	3798b104-01cb-484c-a3b0-56adc6399b80	rage against the machine	110
0027e5c1f880965e1aabd56609fd88c21f326e6e	4dca4bb2-23ba-4103-97e6-5810311db33a	curtis mayfield	98
0027e5c1f880965e1aabd56609fd88c21f326e6e	1aded574-9e16-4648-861a-24fd6f1c309e	devildriver	92
0027e5c1f880965e1aabd56609fd88c21f326e6e	9941a936-196a-4a62-ae53-a69cbc33f20e	black flag	83
0027e5c1f880965e1aabd56609fd88c21f326e6e	696989bc-c9a8-4ba8-a99b-b8015dba577f	humble pie	74
0027e5c1f880965e1aabd56609fd88c21f326e6e	d2ad8774-9173-4970-8427-06b04df201c1	venom	74
0027e5c1f880965e1aabd56609fd88c21f326e6e	1d93c839-22e7-4f76-ad84-d27039efc048	sepultura	71
0027e5c1f880965e1aabd56609fd88c21f326e6e	84783313-2a3f-4f17-ab9a-425a5d527879	james brown	61
0027e5c1f880965e1aabd56609fd88c21f326e6e	b7ec4c54-1f93-4bf2-957f-7b9921ab84ea	sly & the family stone	60
0027e5c1f880965e1aabd56609fd88c21f326e6e	d43d12a1-2dc9-4257-a2fd-0a3bb1081b86	johnny cash	58
0027e5c1f880965e1aabd56609fd88c21f326e6e	24f8d8a5-269b-475c-a1cb-792990b0b2ee	rancid	57
0027e5c1f880965e1aabd56609fd88c21f326e6e	65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab	metallica	56
0027e5c1f880965e1aabd56609fd88c21f326e6e	670e1984-f847-4217-abbb-25dbc012dcc7	kalashnikov	55
0027e5c1f880965e1aabd56609fd88c21f326e6e	070d193a-845c-479f-980e-bef15710653e	prince	55
0027e5c1f880965e1aabd56609fd88c21f326e6e	0a61f71a-92e8-4d3e-adc0-e44469aba069	ratos de porão	51
0027e5c1f880965e1aabd56609fd88c21f326e6e	17b53d9f-5c63-4a09-a593-dde4608e0db9	the kinks	51
0027e5c1f880965e1aabd56609fd88c21f326e6e	b15ebd71-a252-417d-9e1c-3e6863da68f8	faith no more	48
0027e5c1f880965e1aabd56609fd88c21f326e6e	79491354-3d83-40e3-9d8e-7592d58d790a	deep purple	46
0027e5c1f880965e1aabd56609fd88c21f326e6e	5182c1d9-c7d2-4dad-afa0-ccfeada921a8	black sabbath	42
0027e5c1f880965e1aabd56609fd88c21f326e6e	f57e14e4-b030-467c-b202-539453f504ec	children of bodom	42
0027e5c1f880965e1aabd56609fd88c21f326e6e	4e111d8d-5152-485b-ad74-ddadc5267155	the capitols	41
0027e5c1f880965e1aabd56609fd88c21f326e6e	678d88b2-87b0-403b-b63d-5da7465aecc3	led zeppelin	39
0027e5c1f880965e1aabd56609fd88c21f326e6e	f47fc54d-b334-4321-8218-00c5b11d4dd1	gogol bordello	37
0027e5c1f880965e1aabd56609fd88c21f326e6e	ca891d65-d9b0-4258-89f7-e6ba29d83767	iron maiden	37
0027e5c1f880965e1aabd56609fd88c21f326e6e	69ee3720-a7cb-4402-b48d-a02c366f2bcf	the cure	36
0027e5c1f880965e1aabd56609fd88c21f326e6e	2caa54a7-b08c-41da-b892-3a41abe778be	jimmy cliff	35
0027e5c1f880965e1aabd56609fd88c21f326e6e	73faa89a-ee00-4e40-b68e-80e4891dbc45	ten years after	35
0027e5c1f880965e1aabd56609fd88c21f326e6e	a16e47f5-aa54-47fe-87e4-bb8af91a9fdd	ennio morricone	34
0027e5c1f880965e1aabd56609fd88c21f326e6e	06fb1c8b-566e-4cb2-985b-b467c90781d4	jimi hendrix	33
0027e5c1f880965e1aabd56609fd88c21f326e6e	d80cfb78-51ee-446d-8b3d-578d50a7ce2e	pedro abrunhosa	33
0027e5c1f880965e1aabd56609fd88c21f326e6e	5ecc3f72-20a6-47a0-8dc5-fb0b3dadeea0	run-d.m.c.	32
0027e5c1f880965e1aabd56609fd88c21f326e6e	5bd1060b-8608-4817-93ca-207f7c828e2f	cavalera conspiracy	31
0027e5c1f880965e1aabd56609fd88c21f326e6e	c544ed4d-2390-4442-a83e-1ea2883b09c8	lynyrd skynyrd	31
0027e5c1f880965e1aabd56609fd88c21f326e6e	72a077da-f35d-4932-add4-0182acb4cf80	mata ratos	31
0027e5c1f880965e1aabd56609fd88c21f326e6e	09037f07-42bc-46ac-a1ee-37f834451fee	minor threat	31
0027e5c1f880965e1aabd56609fd88c21f326e6e	77d21c13-846f-4f48-9546-873949eff6ae	the damned	31
00285441919bf128f353a3fe622d3cd7ecca3372	6ffb8ea9-2370-44d8-b678-e9237bbd347b	kings of leon	184
00285441919bf128f353a3fe622d3cd7ecca3372	1cc5adcd-1422-4b5c-a3cd-3ecd4f43f506	beck	99
00285441919bf128f353a3fe622d3cd7ecca3372	7dc8f5bd-9d0b-4087-9f73-dc164950bbd8	queens of the stone age	84
00285441919bf128f353a3fe622d3cd7ecca3372	d8915e13-d67a-4aa0-9c0b-1f126af951af	hot chip	74
00285441919bf128f353a3fe622d3cd7ecca3372	65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab	metallica	73
00285441919bf128f353a3fe622d3cd7ecca3372	3fb49f5a-fdc0-4789-9c84-22b38b3f3cb5	n*e*r*d	62
00285441919bf128f353a3fe622d3cd7ecca3372	1de93a63-3a9f-443a-ba8a-a43b5fe0121e	adele	60
00285441919bf128f353a3fe622d3cd7ecca3372	0741b30d-e15b-4a8c-b2e5-8834a03d6116	cold war kids	56
00285441919bf128f353a3fe622d3cd7ecca3372	a74b1b7f-71a5-4011-9441-d0b5e4122711	radiohead	55
00285441919bf128f353a3fe622d3cd7ecca3372	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	death cab for cutie	53
00285441919bf128f353a3fe622d3cd7ecca3372	52074ba6-e495-4ef3-9bb4-0703888a9f68	arcade fire	52
00285441919bf128f353a3fe622d3cd7ecca3372	8f92558c-2baa-4758-8c38-615519e9deda	the clash	52
00285441919bf128f353a3fe622d3cd7ecca3372	e13d2935-8c42-4c0a-96d7-654062acf106	neko case	39
00285441919bf128f353a3fe622d3cd7ecca3372	b7ffd2af-418f-4be2-bdd1-22f8b48613da	nine inch nails	37
00285441919bf128f353a3fe622d3cd7ecca3372	e61baf26-04fe-4f07-8f2a-c1ecbf7ca4c1	probot	34
00285441919bf128f353a3fe622d3cd7ecca3372	d7311646-287b-4d3a-9a4f-7d46f93075e5	santogold	30
00285441919bf128f353a3fe622d3cd7ecca3372	3b39abeb-0064-4eed-9ddd-ee47a45c54cb	ghostface	29
00285441919bf128f353a3fe622d3cd7ecca3372	abc7cbc7-a3bc-449a-867e-f8b22dded93c	mc frontalot	28
00285441919bf128f353a3fe622d3cd7ecca3372	01d3c51b-9b98-418a-8d8e-37f6fab59d8c	sufjan stevens	27
00285441919bf128f353a3fe622d3cd7ecca3372	2c629b8c-d751-4131-b785-5690bb5e0fd7	the kills	27
00285441919bf128f353a3fe622d3cd7ecca3372	c9b00c4c-44ff-47be-9fc8-5764b45cc7a3	the duke spirit	22
00285441919bf128f353a3fe622d3cd7ecca3372	35a6a353-b186-4c13-a264-d18d5e2ce853	tokyo police club	22
00285441919bf128f353a3fe622d3cd7ecca3372	7a2e6b55-f149-4e74-be6a-30a1b1a387bb	desert sessions	21
00285441919bf128f353a3fe622d3cd7ecca3372	84eac621-1c5a-49a1-9500-555099c6e184	spoon	21
00285441919bf128f353a3fe622d3cd7ecca3372	fa7b9055-3703-473a-8a09-adf2fe031a24	cake	19
00285441919bf128f353a3fe622d3cd7ecca3372	d8f63b51-73e0-4f65-8bd3-bcfe6892fb0e	ra ra riot	19
00285441919bf128f353a3fe622d3cd7ecca3372	b7834ebd-64ae-46c3-a930-2d3a52ee743a	the walkmen	19
00285441919bf128f353a3fe622d3cd7ecca3372	8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11	portishead	18
00285441919bf128f353a3fe622d3cd7ecca3372	bdacc37b-8633-4bf8-9dd5-4662ee651aec	slayer	18
00285441919bf128f353a3fe622d3cd7ecca3372	35075097-7ce7-4719-b03c-c539ef61d574	priestess	17
00285441919bf128f353a3fe622d3cd7ecca3372	9689aa5a-4471-4fb4-9721-07cecda0fa9f	a tribe called quest	16
00285441919bf128f353a3fe622d3cd7ecca3372	8e8c7417-c905-46b1-b42a-5260b4274ed4	thelonious monk	16
00285441919bf128f353a3fe622d3cd7ecca3372	4a4ee089-93b1-4470-af9a-6ff575d32704	the prodigy	16
00285441919bf128f353a3fe622d3cd7ecca3372	eb872766-98f6-453d-883f-2ae908a18315	tv on the radio	16
00285441919bf128f353a3fe622d3cd7ecca3372	45a663b5-b1cb-4a91-bff6-2bef7bbfdd76	britney spears	15
00285441919bf128f353a3fe622d3cd7ecca3372	d928936d-d889-4b1a-a114-00d80febf5d4	britta persson	15
00285441919bf128f353a3fe622d3cd7ecca3372	a2eb319d-a45e-43c3-bb14-d0ffb577222c	raphael saadiq	15
00285441919bf128f353a3fe622d3cd7ecca3372	d0e1e85a-1cc4-457a-9370-4e779563b6bb	aloha	14
00285441919bf128f353a3fe622d3cd7ecca3372	332228ce-fe8c-4a5e-90e0-e1361553e5ff	amos lee	14
00285441919bf128f353a3fe622d3cd7ecca3372	e6424fa5-08d3-41c6-96f3-8549f733708c	clipse	14
00285441919bf128f353a3fe622d3cd7ecca3372	0d82f0cd-107a-403f-a726-ac7287cbea65	the beta band	14
00285441919bf128f353a3fe622d3cd7ecca3372	4b2d6a23-034d-4a29-9bb9-d2462796da4e	clap your hands say yeah	13
00285441919bf128f353a3fe622d3cd7ecca3372		dudes of doom	13
00285441919bf128f353a3fe622d3cd7ecca3372	be407b02-f3e6-4ed5-9489-f8e5f0ab36dc	the raconteurs	13
00285441919bf128f353a3fe622d3cd7ecca3372	a96ac800-bfcb-412a-8a63-0a98df600700	modest mouse	12
00285441919bf128f353a3fe622d3cd7ecca3372	c286a7ff-ac95-4d26-b57a-820c1eb34dec	npr	12
00285441919bf128f353a3fe622d3cd7ecca3372	84dc4f23-c0b8-4fe1-bbca-a3993ddc8fc2	primus	12
00285441919bf128f353a3fe622d3cd7ecca3372	664c3e0e-42d8-48c1-b209-1efca19c0325	the national	12
00285441919bf128f353a3fe622d3cd7ecca3372	6c8b9855-ba8b-48f9-ac1d-42167f7f7b18	the shins	12
00285441919bf128f353a3fe622d3cd7ecca3372	766a2b45-441f-4096-af05-dbbca9518c9d	phantom planet	11
002862672d601bb6cca0f4f547174bbd9a1d1e44	8c538f11-c141-4588-8ecb-931083524186	bloc party	465
002862672d601bb6cca0f4f547174bbd9a1d1e44	9beb62b2-88db-4cea-801e-162cd344ee53	beastie boys	463
002862672d601bb6cca0f4f547174bbd9a1d1e44	a1419808-65d3-4d40-998c-1a0bac65eabc	the faint	453
002862672d601bb6cca0f4f547174bbd9a1d1e44	bb26310b-3e84-4b77-88fe-cd2ce2cfbb01	egotronic	345
002862672d601bb6cca0f4f547174bbd9a1d1e44	5de80871-f721-4c7c-b0c5-4ad0d350c232	deichkind	343
002862672d601bb6cca0f4f547174bbd9a1d1e44	a9a11eda-c39a-4c36-942d-2719adc4edf6	mediengruppe telekommander	302
002862672d601bb6cca0f4f547174bbd9a1d1e44	78357d35-1c85-41c3-b134-37dbca97dd65	shy child	302
002862672d601bb6cca0f4f547174bbd9a1d1e44	aa7a2827-f74b-473c-bd79-03d065835cf7	franz ferdinand	298
002862672d601bb6cca0f4f547174bbd9a1d1e44	f26c72d3-e52c-467b-b651-679c73d8e1a7	!!!	277
002862672d601bb6cca0f4f547174bbd9a1d1e44	d8915e13-d67a-4aa0-9c0b-1f126af951af	hot chip	262
002862672d601bb6cca0f4f547174bbd9a1d1e44	f35c0c39-6d73-4711-9572-874fe5d86dde	trash fashion	258
002862672d601bb6cca0f4f547174bbd9a1d1e44	6a65d878-fcd0-42cf-aff9-ca1d636a8bcc	foals	256
002862672d601bb6cca0f4f547174bbd9a1d1e44	1946a82a-f927-40c2-8235-38d64f50d043	the chemical brothers	247
002862672d601bb6cca0f4f547174bbd9a1d1e44	bc883961-64d4-46b3-8b1c-64009854291c	jamie t	224
002862672d601bb6cca0f4f547174bbd9a1d1e44	b847568f-cd75-44c7-b87b-4f38a5a9f661	the blood brothers	208
002862672d601bb6cca0f4f547174bbd9a1d1e44	f0293198-f072-446c-a2af-4a542f650670	xx teens	206
002862672d601bb6cca0f4f547174bbd9a1d1e44	e3e4e534-30cd-4979-bcc5-a75c49802f57	late of the pier	203
002862672d601bb6cca0f4f547174bbd9a1d1e44	3798b104-01cb-484c-a3b0-56adc6399b80	rage against the machine	201
002862672d601bb6cca0f4f547174bbd9a1d1e44	7b52603c-a84c-4a76-8dc8-899bb4dd9fa7	digitalism	193
002862672d601bb6cca0f4f547174bbd9a1d1e44	8bfac288-ccc5-448d-9573-c33ea2aa5c30	red hot chili peppers	193
002862672d601bb6cca0f4f547174bbd9a1d1e44	d13f0f47-36f9-4661-87fe-2de56f45c649	tegan and sara	193
002862672d601bb6cca0f4f547174bbd9a1d1e44	46eee822-833a-4456-9cb5-5c089dd32d2e	dúné	192
002862672d601bb6cca0f4f547174bbd9a1d1e44	52f2c49e-43c4-4716-bf4a-0eac1c651d3a	die sterne	188
002862672d601bb6cca0f4f547174bbd9a1d1e44	ed4aa69e-e049-4ac4-90c3-869aee5decac	frittenbude	187
002862672d601bb6cca0f4f547174bbd9a1d1e44	d9962a24-5dba-44c0-b19a-688b7495c375	cog	184
002862672d601bb6cca0f4f547174bbd9a1d1e44	7928481f-848e-4551-b658-472c0aaf0c85	die fantastischen vier	183
002862672d601bb6cca0f4f547174bbd9a1d1e44	459262db-6617-46f1-bd6d-abb29a76f11a	bratze	178
002862672d601bb6cca0f4f547174bbd9a1d1e44	c3e012da-9d2e-4868-b2d4-769ae7b9d088	bang! bang! eche!	166
002862672d601bb6cca0f4f547174bbd9a1d1e44	2692cab2-7563-4315-924f-563a59190fd9	jan delay	166
002862672d601bb6cca0f4f547174bbd9a1d1e44	8c9200b8-8e05-41d5-836e-44a37905560e	hadouken!	165
002862672d601bb6cca0f4f547174bbd9a1d1e44	6bbd8596-7388-456b-aa6a-db5d52d1bcd6	bonaparte	164
002862672d601bb6cca0f4f547174bbd9a1d1e44	584c04d2-4acc-491b-8a0a-e63133f4bfc4	yeah yeah yeahs	161
002862672d601bb6cca0f4f547174bbd9a1d1e44	7892c869-1e2b-4b38-8540-4caff7dd2b49	flobots	156
002862672d601bb6cca0f4f547174bbd9a1d1e44	05c43849-2128-41ca-be39-9f3ed7eee338	the plane is on fire	152
002862672d601bb6cca0f4f547174bbd9a1d1e44	e9fe34d9-5eb6-4599-ba57-421c4fcd2b90	hot club de paris	145
002862672d601bb6cca0f4f547174bbd9a1d1e44	fa36f005-b380-4544-9cb9-65d5da356d60	the virgins	144
002862672d601bb6cca0f4f547174bbd9a1d1e44	bf2e15d0-4b77-469e-bfb4-f8414415baca	public enemy	142
002862672d601bb6cca0f4f547174bbd9a1d1e44	f9c1cc73-36ba-4f8d-ba12-7d2490608886	justice	140
002862672d601bb6cca0f4f547174bbd9a1d1e44	69ec6867-bda0-404b-bac4-338df8d73723	simian mobile disco	134
002862672d601bb6cca0f4f547174bbd9a1d1e44	e21857d5-3256-4547-afb3-4b6ded592596	gorillaz	133
002862672d601bb6cca0f4f547174bbd9a1d1e44	1c89bbcc-a253-452a-9181-546eb536e06f	art brut	127
002862672d601bb6cca0f4f547174bbd9a1d1e44	9a465fde-6939-4a02-a800-9ccba4b01c20	saalschutz	127
002862672d601bb6cca0f4f547174bbd9a1d1e44	b88f21a7-a1b9-48fd-bbc4-ae758026f17f	anti-flag	126
002862672d601bb6cca0f4f547174bbd9a1d1e44	ada7a83c-e3e1-40f1-93f9-3e73dbc9298a	arctic monkeys	124
002862672d601bb6cca0f4f547174bbd9a1d1e44	1d12d7d6-a1a9-4f37-a31f-0efb77153e7c	der tante renate	122
002862672d601bb6cca0f4f547174bbd9a1d1e44	4a4ee089-93b1-4470-af9a-6ff575d32704	the prodigy	121
002862672d601bb6cca0f4f547174bbd9a1d1e44	01c5b492-6002-4780-a2c8-4edc7564ada1	fotos	120
002862672d601bb6cca0f4f547174bbd9a1d1e44		laura kloos	119
002862672d601bb6cca0f4f547174bbd9a1d1e44	f1ce0a98-fed9-4337-b817-398720ff6bd8	test icicles	119
002862672d601bb6cca0f4f547174bbd9a1d1e44	66fc5bf8-daa4-4241-b378-9bc9077939d2	tool	119
002862672d601bb6cca0f4f547174bbd9a1d1e44	9de23f23-f207-411c-9889-af24fe7edf52	the whip	117
002862672d601bb6cca0f4f547174bbd9a1d1e44	5c2717ab-3b1e-4043-8874-e88ecf391cc9	clueso	114
002862672d601bb6cca0f4f547174bbd9a1d1e44	c3694ddc-f7e5-40dd-9fad-90d11a2c50fa	flogging molly	111
002862672d601bb6cca0f4f547174bbd9a1d1e44	270acfee-1fbe-413e-a0a8-6a35a8b3b66c	peaches	110
002862672d601bb6cca0f4f547174bbd9a1d1e44	d2f4a968-1f6e-4a4a-9376-ee2b2a50c87a	boys noize	108
002862672d601bb6cca0f4f547174bbd9a1d1e44	c485632c-b784-4ee9-8ea1-c5fb365681fc	mgmt	108
002862672d601bb6cca0f4f547174bbd9a1d1e44	ef656595-bbe8-4386-8953-be8df9f54472	friendly fires	107
002862672d601bb6cca0f4f547174bbd9a1d1e44	733e7372-5400-4c79-9059-33e2b2262d01	fettes brot	106
002862672d601bb6cca0f4f547174bbd9a1d1e44	8a396a9c-2e4f-47e2-a587-c26e93a0953f	the go! team	105
002862672d601bb6cca0f4f547174bbd9a1d1e44	00e106ec-8509-4d04-99f5-4537241d006d	the sonic boom foundation	103
0028a632f13bc492a040e5fcb011e99992b811f6	d229ee11-fc4e-4a1c-8e0a-1e8f84950532	zbigniew preisner	1450
0028a632f13bc492a040e5fcb011e99992b811f6	977b779f-72fa-4117-995b-97af75d9c73f	sophie zelmani	457
0028a632f13bc492a040e5fcb011e99992b811f6	4306a798-e2f8-4192-9a45-2fd41cdae60c	tindersticks	450
0028a632f13bc492a040e5fcb011e99992b811f6	d13f0f47-36f9-4661-87fe-2de56f45c649	tegan and sara	322
0028a632f13bc492a040e5fcb011e99992b811f6	aa6ce2f7-7350-4104-9952-5b29c3549b41	jan a.p. kaczmarek	318
0028a632f13bc492a040e5fcb011e99992b811f6	c8bc9ad3-1df2-4c9b-9cf7-cf6fc60441dc	emilie autumn	298
0028a632f13bc492a040e5fcb011e99992b811f6	2bf704b3-4c05-441f-ad54-52722c1bdba9	Ленинград	295
0028a632f13bc492a040e5fcb011e99992b811f6	0818a79e-16b7-450b-93db-67fc969edf32	angel illarramendi	278
0028a632f13bc492a040e5fcb011e99992b811f6	0f7a9866-5644-4a45-9781-b87e60eb3269	souad massi	278
0028a632f13bc492a040e5fcb011e99992b811f6	01252145-c9e8-4de5-a480-9b2bed05450a	emilie simon	261
0028a632f13bc492a040e5fcb011e99992b811f6	e5c7b94f-e264-473c-bb0f-37c85d4d5c70	belle and sebastian	251
0028a632f13bc492a040e5fcb011e99992b811f6	abae8575-ec8a-4736-abc3-1ad5093a68aa	jewel	246
0028a632f13bc492a040e5fcb011e99992b811f6	8315641a-6dca-40fd-a893-d247e4db84c3	17 hippies	244
0028a632f13bc492a040e5fcb011e99992b811f6	fbb375f9-48bb-4635-824e-4120273b3ba7	regina spektor	225
0028a632f13bc492a040e5fcb011e99992b811f6	5ffb73c0-b739-4231-ba22-f8d361be1d45	菅野よう子	202
0028a632f13bc492a040e5fcb011e99992b811f6	d6bd72bc-b1e2-4525-92aa-0f853cbb41bf	soundtrack	195
0028a632f13bc492a040e5fcb011e99992b811f6	12d432a3-feb0-49b1-a107-d20751880764	yann tiersen	195
0028a632f13bc492a040e5fcb011e99992b811f6	e0443586-8830-4b7a-91c1-d6876c16d669	sylvain chauveau	191
0028a632f13bc492a040e5fcb011e99992b811f6	07e748f1-075e-428d-85dc-ce3be434e906	dave matthews band	189
0028a632f13bc492a040e5fcb011e99992b811f6	01d3c51b-9b98-418a-8d8e-37f6fab59d8c	sufjan stevens	188
0028a632f13bc492a040e5fcb011e99992b811f6	8f7bf43e-2a13-431a-a274-19e28965fe07	craig armstrong	183
0028a632f13bc492a040e5fcb011e99992b811f6	a16e47f5-aa54-47fe-87e4-bb8af91a9fdd	ennio morricone	173
0028a632f13bc492a040e5fcb011e99992b811f6	5aeb21a3-4606-4a0d-8369-50c768d1e99a	stars	173
0028a632f13bc492a040e5fcb011e99992b811f6	8bb436cd-8fbf-48c6-9fc8-a172c27e24ba	keren ann	166
0028a632f13bc492a040e5fcb011e99992b811f6	cfead26a-e32f-4778-b790-18d2f533999f	jorane	165
0028a632f13bc492a040e5fcb011e99992b811f6	0e7cc55a-b2ab-42ba-99ee-da599c8799f1	yoshimori makoto	160
0028a632f13bc492a040e5fcb011e99992b811f6	509f20b2-5df3-4aec-9bbc-002131fb3f99	max richter	155
0028a632f13bc492a040e5fcb011e99992b811f6	06830051-7031-4d4f-b879-27c1d7935800	佐橋俊彦	152
0028a632f13bc492a040e5fcb011e99992b811f6	c98d40fd-f6cf-4b26-883e-eaa515ee2851	the cranberries	141
0028a632f13bc492a040e5fcb011e99992b811f6	081b133e-ce74-42ba-92c1-c18234acb532	andrew bird	136
0028a632f13bc492a040e5fcb011e99992b811f6	6e5490ff-714c-4e8c-9e7c-89a9f37bf9df	jesse cook	132
0028a632f13bc492a040e5fcb011e99992b811f6	f6f2326f-6b25-4170-b89d-e235b25508e8	sigur rós	126
0028a632f13bc492a040e5fcb011e99992b811f6	a962cd78-1f5f-4cef-838d-07e2f9d8b02d	inti-illimani	121
0028a632f13bc492a040e5fcb011e99992b811f6	b3365cc7-49b5-4a7f-b878-80487aad59c1	paris combo	120
0028a632f13bc492a040e5fcb011e99992b811f6	067102ea-9519-4622-9077-57ca4164cfbb	morcheeba	115
0028a632f13bc492a040e5fcb011e99992b811f6	0af78501-5647-4c18-9a0d-66ac8789e13b	beirut	114
0028a632f13bc492a040e5fcb011e99992b811f6	f34f0700-1ae5-4b80-b506-252aeff31c71	ana carolina	112
0028a632f13bc492a040e5fcb011e99992b811f6	67e344da-ec54-4e26-b2a4-8351d744a14c	梶浦由記	112
0028a632f13bc492a040e5fcb011e99992b811f6	1e367f39-8744-4326-ac55-5871e86519a5	la chicana	110
0028a632f13bc492a040e5fcb011e99992b811f6	2f94016a-3880-4d8c-9af9-0e197ee77189	moloko	110
0028a632f13bc492a040e5fcb011e99992b811f6	8b6ab6bc-7c7b-49e4-908f-fb399ff437dc	kevin kern	107
0028a632f13bc492a040e5fcb011e99992b811f6	1507b368-e660-4c15-af94-3f5603561045	balmorhea	103
0028a632f13bc492a040e5fcb011e99992b811f6	41aa2734-ec86-4197-a074-d44886e7da8d	jens lekman	99
0028a632f13bc492a040e5fcb011e99992b811f6	856e486f-21f3-4203-a5d2-e30993988b38	yasmin levy	99
